0	16998
0	25307
16998	2
16998	10
16998	20
16998	25
16998	101
16998	103
16998	106
16998	121
16998	197
16998	249
16998	254
16998	563
16998	1216
16998	1781
16998	1782
16998	1783
16998	1784
16998	1785
16998	1786
16998	1787
16998	1789
16998	1791
16998	1795
16998	1796
16998	1812
16998	4836
25307	4
25307	92
25307	96
25307	99
25307	100
25307	102
25307	141
25307	142
25307	143
25307	149
25307	153
25307	166
25307	170
25307	231
25307	240
25307	245
25307	251
25307	333
25307	334
25307	359
25307	415
25307	425
25307	452
25307	473
25307	495
25307	524
25307	525
25307	562
25307	583
25307	584
25307	592
25307	606
25307	725
25307	726
25307	728
25307	730
25307	774
25307	782
25307	796
25307	832
25307	833
25307	857
25307	886
25307	988
25307	1014
25307	1020
25307	1030
25307	1106
25307	1146
25307	1153
25307	1160
25307	1186
25307	1225
25307	1496
25307	1498
25307	1520
25307	7101
25307	10257
25307	10500
25307	11001
25307	12969
25307	13075
25307	13076
25307	25306
1	16999
1	25308
16999	8
16999	32
16999	40
16999	53
16999	541
16999	574
25308	24
25308	30
25308	109
25308	146
25308	278
25308	1315
25308	25306
2	25309
3	17000
3	25310
25310	8
25310	12
25310	19
25310	21
25310	43
25310	46
25310	85
25310	87
25310	94
25310	117
25310	161
25310	164
25310	179
25310	182
25310	206
25310	218
25310	219
25310	244
25310	261
25310	263
25310	281
25310	282
25310	284
25310	287
25310	295
25310	355
25310	358
25310	366
25310	418
25310	419
25310	429
25310	441
25310	482
25310	483
25310	506
25310	539
25310	549
25310	647
25310	692
25310	693
25310	742
25310	753
25310	762
25310	835
25310	840
25310	845
25310	847
25310	869
25310	877
25310	891
25310	960
25310	1033
25310	1073
25310	1118
25310	1119
25310	1120
25310	1159
25310	1250
25310	1263
25310	1337
25310	1357
25310	1358
25310	1396
25310	1397
25310	1402
25310	1406
25310	1458
25310	1491
25310	1511
25310	1556
25310	1606
25310	1615
25310	1670
25310	1705
25310	1739
25310	1771
25310	1802
25310	1805
25310	1820
25310	1900
25310	2285
25310	2326
25310	2359
25310	2412
25310	2460
25310	2499
25310	2551
25310	2552
25310	2595
25310	2953
25310	3170
25310	3466
25310	4019
25310	5191
25310	5530
25310	5619
25310	6114
25310	6125
25310	6147
25310	6780
25310	8432
25310	8457
25310	13800
25310	14332
25310	14500
25310	16614
25310	16995
25310	25306
4	17001
17001	6
17001	13
17001	339
17001	383
17001	600
17001	1278
17001	4885
5	17002
5	25311
17002	9
17002	111
17002	129
17002	146
17002	148
17002	1466
17002	1704
17002	1867
17002	6188
17002	6189
17002	16027
25311	20
25311	35
25311	107
25311	155
25311	238
25311	384
25311	408
25311	1251
25311	1393
25311	1489
25311	1593
25311	1607
25311	5620
25311	25306
6	25312
25312	11
25312	247
25312	381
25312	868
7	17003
7	25313
17003	14
17003	34
17003	41
17003	192
17003	294
17003	10925
17003	10935
17003	11429
25313	27
25313	33
25313	38
25313	47
25313	50
25313	52
25313	56
25313	58
25313	60
25313	62
25313	65
25313	68
25313	71
25313	76
25313	77
25313	78
25313	79
25313	81
25313	157
25313	158
25313	162
25313	163
25313	165
25313	199
25313	200
25313	201
25313	205
25313	207
25313	208
25313	209
25313	213
25313	217
25313	232
25313	233
25313	234
25313	235
25313	237
25313	269
25313	270
25313	275
25313	292
25313	296
25313	303
25313	335
25313	337
25313	338
25313	342
25313	348
25313	349
25313	350
25313	356
25313	390
25313	393
25313	394
25313	422
25313	427
25313	463
25313	468
25313	474
25313	481
25313	485
25313	494
25313	497
25313	498
25313	509
25313	510
25313	518
25313	526
25313	546
25313	550
25313	553
25313	554
25313	568
25313	569
25313	594
25313	607
25313	610
25313	613
25313	614
25313	616
25313	617
25313	620
25313	624
25313	632
25313	633
25313	641
25313	667
25313	701
25313	915
25313	916
25313	1101
25313	1203
25313	1243
25313	1339
25313	1936
25313	3248
25313	3265
25313	3451
25313	3701
25313	3737
25313	5298
25313	5342
25313	25306
9	25314
25314	14
25314	16
25314	32
25314	42
25314	49
25314	63
25314	74
25314	88
25314	126
25314	128
25314	130
25314	140
25314	145
25314	151
25314	169
25314	178
25314	196
25314	197
25314	246
25314	250
25314	255
25314	256
25314	259
25314	265
25314	267
25314	268
25314	291
25314	354
25314	360
25314	361
25314	372
25314	439
25314	458
25314	492
25314	493
25314	528
25314	535
25314	536
25314	572
25314	604
25314	605
25314	615
25314	625
25314	773
25314	934
25314	970
25314	971
25314	972
25314	979
25314	980
25314	981
25314	996
25314	1127
25314	1222
25314	1245
25314	1255
25314	1260
25314	1475
25314	1514
25314	1519
25314	1527
25314	1619
25314	1713
25314	2568
25314	2935
25314	3102
25314	3111
25314	3602
25314	3811
25314	4024
25314	4573
25314	5117
25314	5467
25314	5471
25314	5655
25314	7593
25314	25306
10	25315
25315	13
25315	18
25315	22
25315	28
25315	45
25315	80
25315	82
25315	89
25315	90
25315	97
25315	124
25315	125
25315	154
25315	159
25315	160
25315	202
25315	203
25315	204
25315	230
25315	241
25315	242
25315	243
25315	437
25315	669
25315	708
25315	746
25315	5384
25315	25306
11	17004
17004	12
17004	28
17004	2657
17004	4532
15	17005
15	25316
17005	17
17005	18
17005	83
17005	151
25316	25306
16	17006
17006	29
17006	44
17006	290
17006	571
17006	2027
17006	3002
17006	3039
17006	10381
17006	10407
17006	13892
17	25317
25317	25306
19	17007
17007	22
17007	26
17007	36
17007	112
17007	135
17007	144
17007	150
17007	575
17007	1895
17007	12725
17007	13181
17007	13463
21	17008
17008	24
17008	27
17008	130
17008	7791
17008	7804
17008	11456
23	17009
23	25318
17009	97
17009	368
17009	6161
17009	6282
25318	167
25318	25306
25	25319
25319	34
25319	249
25319	266
25319	25306
26	25320
25320	29
25320	114
25320	25306
30	17010
17010	49
17010	5849
31	17011
31	25321
17011	60
17011	63
25321	37
33	17012
17012	277
35	17013
17013	39
36	25322
25322	39
25322	41
