5512	59
5513	56
5514	54
5515	77
5516	6
5517	64
5518	79
5519	100
5520	1
5521	159
5522	174
5523	144
5524	182
5525	194
5526	196
5527	48
5528	141
5529	38
5530	228
5531	262
5532	125
5533	281
5534	21
5535	296
5536	307
5537	158
5538	310
5539	311
5540	327
5541	170
5542	316
5543	137
5544	110
5545	198
5546	118
5547	168
5548	67
5549	83
5550	363
5551	209
5552	377
5553	376
5554	231
5555	192
5556	127
5557	157
5558	394
5559	104
5560	197
5561	93
5562	506
5563	482
5564	343
5565	523
5566	528
5567	270
5568	14
5569	361
5570	213
5571	385
5572	525
5573	554
5574	537
5575	1575
5576	1580
5577	1578
5578	1613
5579	205
5580	105
5581	1614
5582	1659
5583	1699
5584	1703
5585	1714
5586	1810
5587	273
5588	1820
5589	1826
5590	16
5591	1846
5592	40
5593	214
5594	1938
5595	2041
5596	2049
5597	2040
5598	2219
5599	2228
5600	239
5601	2248
5602	2247
5603	2317
5604	1988
5605	2355
5606	457
5607	1683
5608	2417
5609	2173
5610	2433
5611	2064
5612	2463
5613	2500
5614	2507
5615	2521
5616	1790
5617	2479
5618	71
5619	2609
5620	2651
5621	2646
5622	2695
5623	43
5624	2726
5625	2720
5626	2752
5627	2748
5628	2508
5629	288
5630	2712
5631	2792
5632	2811
5633	2831
5634	2840
5635	1937
5636	2828
5637	2096
5638	2898
5639	2920
5640	2936
5641	2287
5642	2971
5643	2984
5644	204
5645	3073
5646	3075
5647	3083
5648	2817
5649	3128
5650	2372
5651	3178
5652	3003
5653	3041
5654	1781
5655	3331
5656	286
5657	3386
5658	3332
5659	3339
5660	3437
5661	2308
5662	3487
5663	3434
5664	4494
5665	4499
5666	3123
5667	3420
5668	4522
5669	2654
5670	4544
5671	1981
5672	4558
5673	2707
5674	3184
5675	4625
5676	3098
5677	4495
5678	4647
5679	4652
5680	4655
5681	4665
5682	116
5683	4685
5684	4710
5685	4748
5686	4768
5687	4770
5688	4838
5689	4854
5690	1870
5691	3377
5692	4735
5693	3470
5694	4908
5695	4843
5696	4543
5697	4946
5698	4958
5699	4948
5700	4956
5701	5002
5702	4991
5703	5013
5704	4992
5705	2351
5706	5043
5707	5055
5708	5136
5709	1952
5710	120
5711	4829
5712	5236
5713	5256
5714	5316
5715	31
5716	5430
