0	2027
0	3239
2027	1
2027	7
2027	9
2027	61
2027	71
2027	126
2027	254
2027	3240
1	3240
3240	2
3240	6
3240	10
3240	11
3240	29
3240	30
3240	39
3240	40
3240	59
3240	64
3240	110
3240	125
3240	2059
3240	2060
3240	2105
3240	2160
2	2028
2028	3
2028	13
2028	3465
3	3241
3241	4
3241	27
3241	111
3241	115
3241	134
3241	143
3241	146
3241	149
3241	150
3241	157
3241	158
3241	163
3241	164
3241	170
3241	172
3241	175
3241	180
3241	184
3241	185
3241	188
3241	198
3241	200
3241	202
3241	214
3241	215
3241	234
3241	245
3241	281
3241	285
3241	311
3241	318
3241	323
3241	329
3241	330
3241	337
3241	338
3241	340
3241	344
3241	357
3241	359
3241	360
3241	364
3241	367
3241	369
3241	372
3241	375
3241	378
3241	395
3241	397
3241	398
3241	411
3241	418
3241	421
3241	440
3241	441
3241	459
3241	464
3241	468
3241	469
3241	478
3241	482
3241	489
3241	493
3241	497
3241	503
3241	516
3241	521
3241	522
3241	537
3241	542
3241	544
3241	552
3241	555
3241	561
3241	563
3241	565
3241	567
3241	570
3241	571
3241	573
3241	576
3241	579
3241	581
3241	585
3241	586
3241	589
3241	599
3241	600
3241	620
3241	622
3241	645
3241	913
3241	914
3241	936
3241	1061
3241	1062
3241	1388
3241	1412
3241	1425
3241	1429
3241	1441
3241	1451
3241	1454
3241	1521
3241	1537
3241	1545
3241	1577
3241	1601
3241	1616
3241	1679
3241	1945
3241	1963
3241	2074
3241	2076
3241	2086
3241	2095
3241	2096
3241	2098
3241	2120
3241	2125
3241	3153
3241	2150
3241	2151
3241	2167
3241	2172
3241	3043
3241	3156
3241	2184
3241	2186
3241	2222
3241	2240
3241	2243
3241	2265
3241	2285
3241	2304
3241	2306
3241	2328
3241	3173
3241	3201
3241	3202
3241	2823
3241	2833
3241	2837
3241	2884
3241	2924
3241	2925
3241	2928
3241	3070
4	2029
2029	70
2029	514
2029	625
2029	1556
2029	3244
5	2030
5	3242
2030	6
2030	8
2030	3247
7	3243
8	3244
3244	62
3244	89
3244	548
3244	912
3244	1023
3244	1193
3244	1443
3244	1703
3244	1786
3244	2510
3244	2517
3244	2558
3244	2658
3244	2791
3244	2951
3244	3000
3244	3005
9	3245
3245	3146
10	2031
2031	28
2031	91
2031	93
2031	609
2031	3256
11	2032
2032	12
2032	133
2032	3252
12	3246
3246	15
3246	16
3246	20
3246	21
3246	44
3246	49
3246	50
3246	57
3246	58
3246	63
3246	97
3246	104
3246	107
3246	112
3246	145
3246	168
3246	179
3246	227
3246	233
3246	235
3246	250
3246	273
3246	274
3246	275
3246	276
3246	277
3246	278
3246	279
3246	304
3246	1067
3246	2043
3246	2042
3246	2041
3246	2046
3246	3147
3246	2048
3246	2050
3246	3149
3246	2071
3246	3151
3246	2163
3246	2144
3246	2147
3246	2183
3246	2280
13	3247
3247	14
3247	22
3247	51
3247	52
3247	65
3247	95
3247	116
3247	120
3247	132
3247	136
3247	138
3247	139
3247	141
3247	147
3247	148
3247	178
3247	181
3247	189
3247	191
3247	194
3247	199
3247	201
3247	204
3247	205
3247	206
3247	209
3247	222
3247	226
3247	228
3247	232
3247	237
3247	238
3247	239
3247	241
3247	254
3247	282
3247	287
3247	292
3247	294
3247	295
3247	297
3247	300
3247	303
3247	314
3247	319
3247	321
3247	341
3247	356
3247	370
3247	371
3247	376
3247	381
3247	387
3247	410
3247	416
3247	417
3247	419
3247	430
3247	434
3247	438
3247	446
3247	461
3247	473
3247	475
3247	481
3247	492
3247	507
3247	528
3247	530
3247	531
3247	533
3247	536
